place_name,food,address,dong,gu,lat,lng
든든국밥&해장냉면,찜탕,서울특별시 영등포구 대림로 120-1,대림1동,영등포구,37.4923329845815,126.90217312907
바닐라무드,아시안/양식,서울특별시 서초구 강남대로83길 24,반포1동,서초구,37.5061429460128,127.022068080934
온양상회,한식,서울특별시 금천구 시흥대로61길 17,시흥1동,금천구,37.453718644108,126.899348444092
흰지(Heenji),한식,서울특별시 영등포구 양평로22바길 2,양평2동,영등포구,37.5402029937348,126.895516675942
조선회관,한식,서울특별시 강서구 양천로24길 69,방화1동,강서구,37.5701742486775,126.815516887264
싸다김밥 등촌역점,도시락,서울특별시 강서구 공항대로 521,등촌1동,강서구,37.5515568129785,126.864464100011
세이세이(Sei sei),돈까스/일식,서울특별시 양천구 목동중앙남로3길 43,목4동,양천구,37.5356290015664,126.865212296976
양산도 교대점,한식,서울특별시 서초구 서초대로53길 8,서초4동,서초구,37.495147049036,127.015367998058
미스고기 관악점,한식,서울특별시 관악구 남부순환로 1904,낙성대동,관악구,37.477865578487,126.960689887727
쉐프의 목장,한식,서울특별시 동작구 상도로 357,상도1동,동작구,37.4969397553084,126.953540835787
우월소곱창 마포직영점,한식,서울특별시 마포구 마포대로 73,용강동,마포구,37.5423140022795,126.948966526798
홍카페,카페/디저트,서울특별시 마포구 신촌로 28,서교동,마포구,37.5575730197905,126.929193344839
쓰나미라멘,돈까스/일식,서울특별시 마포구 와우산로29마길 6,서교동,마포구,37.5558534022974,126.926725403177
아이아트 카페,카페/디저트,서울특별시 마포구 홍익로2길 43,서교동,마포구,37.5554650578969,126.924556363267
"히얼커피(here, coffee)",카페/디저트,서울특별시 마포구 월드컵북로42가길 11,상암동,마포구,37.5747374970897,126.897585784599
"태희, 스시",돈까스/일식,서울특별시 강서구 초록마을로9길 4,화곡본동,강서구,37.5427038344734,126.848352514648
태마,한식,서울특별시 강서구 화곡로27길 4,우장산동,강서구,37.5421546282008,126.84092036999
구이누리,한식,서울특별시 구로구 도림로14길 9,구로3동,구로구,37.4874357023046,126.889172548742
박건면,분식,서울특별시 구로구 디지털로26길 90,구로3동,구로구,37.4810828303898,126.896783253114
타이반쩜,아시안/양식,서울특별시 구로구 고척로30길 43,개봉1동,구로구,37.5005090821616,126.849536448955
동남집,한식,서울특별시 구로구 디지털로31길 38-21,구로3동,구로구,37.4865238199567,126.893713287059
명선낙지방,한식,서울특별시 구로구 디지털로 242,구로3동,구로구,37.4808125646967,126.892678392752
흐스흐,아시안/양식,서울특별시 양천구 목동중앙남로11길 29,목4동,양천구,37.5390333728288,126.864297700151
곱도리탕전문점 신정점,찜탕,서울특별시 양천구 은행정로 52,신정4동,양천구,37.5242126602779,126.859391234407
한촌설렁탕 목동점,찜탕,서울특별시 양천구 목동로23길 1,신정4동,양천구,37.5271107148036,126.863290831849
강남면사무소,돈까스/일식,서울특별시 서초구 반포대로30길 57,서초3동,서초구,37.4925418467325,127.011701915669
씨문(Cmoon),한식,서울특별시 서초구 사평대로55길 75-2,반포1동,서초구,37.5072774565636,127.021276936924
뽀뽀네 한끼,분식,서울특별시 동작구 신대방2길 10,신대방1동,동작구,37.4879629986066,126.913109104348
용씨네,한식,서울특별시 동작구 동작대로17길 35,사당1동,동작구,37.4828031617839,126.97787840941
정성숯불두마리치킨,한식,서울특별시 관악구 봉천로4길 48,신림동,관악구,37.4876580065888,126.924233380983
고기에 취한 남자,한식,서울특별시 관악구 장군봉2길 23,청룡동,관악구,37.4827234193627,126.938956073288
바들포차,야식,서울특별시 영등포구 도림로133길 13,문래동,영등포구,37.5131958534693,126.89422744927
임도영의 현미김밥,도시락,서울특별시 마포구 월드컵북로 396,상암동,마포구,37.5794283422818,126.889782954548
코코발리비비큐 서교동지점,치킨,서울특별시 마포구 홍익로3길 20,서교동,마포구,37.5535160625816,126.921715374089
민트타코야끼,돈까스/일식,서울특별시 구로구 경서로1길 19,개봉1동,구로구,37.4990052311099,126.855688514643
세컨디포레스트 발산점,아시안/양식,서울특별시 강서구 강서로 395,가양1동,강서구,37.561058561996,126.838610552611
"덮밥zip, 요맛나분식, 파스타비",분식,서울특별시 강서구 곰달래로31길 15-1,화곡8동,강서구,37.531643548679,126.85120560565
타잉콩,아시안/양식,서울특별시 서초구 양재천로31길 12,양재1동,서초구,37.4804418584288,127.042867881345
미라클,한식,서울특별시 서초구 강남대로 148,양재1동,서초구,37.4778879666261,127.039180335385
굽네치킨 노량진역점,치킨,서울특별시 동작구 만양로14길 37,노량진1동,동작구,37.5122652216841,126.946108052539
Maison F&B(메종 에프앤비),아시안/양식,서울특별시 관악구 장군봉1길 56,청룡동,관악구,37.4814092068578,126.943105937162
라사모 식당,한식,서울특별시 관악구 시흥대로 538,조원동,관악구,37.4812317774392,126.900577837136
에이디어 키친,한식,서울특별시 관악구 난곡로63길 54,미성동,관악구,37.4806656005902,126.911594857046
스시 히바리,돈까스/일식,서울특별시 마포구 신촌로 232,아현동,마포구,37.5568982288777,126.951398571008
빵위에 치즈 마포점,카페/디저트,서울특별시 마포구 성미산로19길 60,연남동,마포구,37.5643705654992,126.918017861622
무무떡볶이,분식,서울특별시 관악구 관악로12길 5,낙성대동,관악구,37.4782519116206,126.952763497024
피자나라 치킨공주 신사역점,피자,서울특별시 서초구 강남대로107길 15,잠원동,서초구,37.5180670138181,127.017815003784
메가엠지씨커피방배역점,카페/디저트,서울특별시 서초구 방배로 104,방배1동,서초구,37.4835684273741,126.996569725506
참맛집,한식,서울특별시 영등포구 국제금융로8길 31,여의동,영등포구,37.5197460148873,126.928066576601
힘난다버거 양평역점,패스트푸드,서울특별시 영등포구 선유서로24길 6,양평1동,영등포구,37.5235893875941,126.88610509721
월화갈비,한식,서울특별시 영등포구 경인로79길 17,문래동,영등포구,37.5133146983831,126.893528263865
본죽&비빔밥 신길점,한식,서울특별시 영등포구 도신로 218,신길1동,영등포구,37.5115297711991,126.915429666763
순살만공격,치킨,서울특별시 구로구 오류로 54,오류2동,구로구,37.4895750850635,126.840057696751
월반만양꼬치,중식,서울특별시 구로구 도림로 99,구로4동,구로구,37.4912941183066,126.893918998677
푸름파크키친 구로역점,돈까스/일식,서울특별시 구로구 새말로 19,구로5동,구로구,37.5023015080383,126.882924694726
배부장식당,한식,서울특별시 금천구 가산디지털1로 5,가산동,금천구,37.4667454838323,126.886718830722
하이 베를리너,한식,서울특별시 금천구 가산로9길 12,가산동,금천구,37.4770263386345,126.890900591828
별난 아지트,한식,서울특별시 금천구 시흥대로26길 11,시흥3동,금천구,37.4420442823585,126.904652817001
디에스푸드,한식,서울특별시 강서구 강서로17다길 15,화곡1동,강서구,37.5332227519625,126.842062820164
반찬해방,한식,서울특별시 양천구 등촌로 142,목3동,양천구,37.5427304553085,126.863137393899
다이어메이커 상암,한식,서울특별시 마포구 성암로13길 25,상암동,마포구,37.5769817859429,126.896967436871
룡도,한식,서울특별시 마포구 독막로3길 24-10,서교동,마포구,37.5490373774694,126.917346623241
오대보 칼국수,한식,서울특별시 강서구 공항대로 291,등촌3동,강서구,37.5588203160036,126.840006908063
신정만복순대국,찜탕,서울특별시 양천구 목동로 219,신정4동,양천구,37.5279467362177,126.863821477728
시래본가,한식,서울특별시 서초구 서초중앙로24길 27,서초4동,서초구,37.4954109950647,127.016402306519
신라샤브 남부터미널점,한식,서울특별시 서초구 효령로53길 18,서초3동,서초구,37.4855048196074,127.013969183554
도화재,한식,서울특별시 서초구 양재천로 147-4,양재1동,서초구,37.4799538121699,127.043032217021
7번가피자 내곡점,피자,서울특별시 서초구 헌릉로8길 9-8,내곡동,서초구,37.4566898049032,127.059975815825
달미옥,한식,서울특별시 서초구 서초중앙로 39,서초3동,서초구,37.4852789881319,127.015712528164
피자먹다 난곡점,피자,서울특별시 관악구 난곡로 98,난향동,관악구,37.4640754271385,126.919458376949
한옥집,한식,서울특별시 영등포구 도림로 439-1,문래동,영등포구,37.5143303098898,126.894029487208
와꼬,한식,서울특별시 영등포구 도림로 475,문래동,영등포구,37.5161360002639,126.890656931106
하네스 응식이네 아지트,치킨,서울특별시 영등포구 영신로15길 5,영등포본동,영등포구,37.5138287524077,126.907700497929
고칸 가산점,돈까스/일식,서울특별시 금천구 가산디지털2로 101,가산동,금천구,37.477043450667,126.879222554896
꾸움당,한식,서울특별시 금천구 남부순환로112길 52,가산동,금천구,37.4774055126822,126.893300774412
옥탑포차,야식,서울특별시 마포구 와우산로17길 25,서교동,마포구,37.5500745240722,126.921449300999
애저드래곤,중식,서울특별시 마포구 양화로16길 34,서교동,마포구,37.5528878290259,126.921357057691
서울주막 홍대점,한식,서울특별시 마포구 와우산로 67,서교동,마포구,37.5505338771894,126.922852641945
삼덕통닭 마포점,치킨,서울특별시 마포구 마포대로 53,용강동,마포구,37.5414321628548,126.947054064308
김사부의 곱창명가 마포점,한식,서울특별시 마포구 효창목길 9,공덕동,마포구,37.5474830489655,126.959198556455
이키(ikki),돈까스/일식,서울특별시 마포구 성지길 36-20,합정동,마포구,37.5472755388656,126.91267852849
대한수제버거,패스트푸드,서울특별시 마포구 와우산로21길 28,서교동,마포구,37.5524615214613,126.922377609354
7공주 호떡&떡갈비,한식,서울특별시 마포구 망원로 82,망원1동,마포구,37.5574054760448,126.905900464832
503 르 마켓,아시안/양식,서울특별시 서초구 서래로6길 30,반포4동,서초구,37.4975668911378,127.000053941999
프렌치타코(French Taco's),아시안/양식,서울특별시 관악구 조원로 160,신사동,관악구,37.4858242249448,126.919922132529
본래순대 가산행복점,한식,서울특별시 금천구 디지털로10길 78,가산동,금천구,37.4745325914718,126.889614189767
500소갈비살,한식,서울특별시 마포구 서강로 111-1,서강동,마포구,37.553194122813,126.933286204281
우리동네 참치 정육점,한식,서울특별시 강서구 강서로 471,가양1동,강서구,37.5674482048077,126.840573315951
올드스위머,아시안/양식,서울특별시 강서구 공항대로2길 36,공항동,강서구,37.559846899814,126.808522146334
짚신매운갈비찜 마곡나루점,찜탕,서울특별시 강서구 마곡중앙로 161-11,가양1동,강서구,37.5679745986878,126.826720979429
카페 거북이,카페/디저트,서울특별시 서초구 방배천로4안길 48,방배2동,서초구,37.4802024957937,126.983417409274
택스피자,피자,서울특별시 동작구 보라매로9가길 10,신대방2동,동작구,37.4954179301767,126.92709558087
오케이치킨&피자 봉천점,피자,서울특별시 관악구 쑥고개로 52,청룡동,관악구,37.4794739907696,126.942302991996
따신밥,한식,서울특별시 관악구 봉천로4길 9,신림동,관악구,37.4893328186171,126.923982362329
금복주류 녹두거리점,한식,서울특별시 관악구 신림로11길 21,대학동,관악구,37.4695000459756,126.939003227835
찐하오마라탕,찜탕,서울특별시 금천구 금하로 688 (시흥동),시흥5동,금천구,37.4518639114203,126.90648095022
해성호프,치킨,서울특별시 영등포구 디지털로37길 23,대림2동,영등포구,37.4907367578517,126.898014706881
베이커리 산(BAKERY SAN),카페/디저트,서울특별시 영등포구 양평로30가길 28,양평2동,영등포구,37.5430351530423,126.891180375678
우미학 아이파크몰 고척점,한식,서울특별시 구로구 경인로43길 49,고척1동,구로구,37.499210446029,126.857740333789
한사리감자탕&뼈구이 구로디지털점,찜탕,서울특별시 구로구 디지털로31길 41,구로3동,구로구,37.4851717992188,126.892751304432
도시의숲,아시안/양식,서울특별시 강서구 등촌로 65,등촌2동,강서구,37.5359232687599,126.863175745302
도시의숲,아시안/양식,서울특별시 강서구 등촌로 65,등촌2동,강서구,37.5359232687599,126.863175745302
비에이치씨치킨 성산점,치킨,서울특별시 마포구 모래내로7길 62,성산2동,마포구,37.5676973086541,126.909619907593
호요 홍대점,돈까스/일식,서울특별시 마포구 와우산로21길 20-11,서교동,마포구,37.5528042865018,126.922691072426
포도원 삼계탕 앤 닭한마리 구로점,찜탕,서울특별시 구로구 가마산로 206,구로2동,구로구,37.4930122215147,126.884015934389
카페트리,카페/디저트,서울특별시 구로구 경인로15길 19,오류1동,구로구,37.4951453227061,126.839221336261
별난쿡(목사랑점),한식,서울특별시 양천구 목동중앙남로 35,목4동,양천구,37.5370642114354,126.866726881631
조선아구찜 본점,찜탕,서울특별시 양천구 오목로32길 1,신정4동,양천구,37.5246443591513,126.854798384392
전라도이야기,한식,서울특별시 강서구 마곡중앙2로 35,발산1동,강서구,37.5579650314969,126.830661784149
레디투고,분식,서울특별시 강서구 마곡서로 157,가양1동,강서구,37.5681757438857,126.824614680602
동두천솥뚜껑삼겹살 마곡점,한식,서울특별시 강서구 마곡중앙6로 66,가양1동,강서구,37.559915259194,126.8343608462
COCO DECK(꼬꼬댁),돈까스/일식,서울특별시 강서구 양천로 344,가양1동,강서구,37.5682660192783,126.840359563104
카페초이,카페/디저트,서울특별시 마포구 방울내로9안길 80,망원2동,마포구,37.5602674455712,126.898974513363
명월루,중식,서울특별시 마포구 와우산로 39-21,서강동,마포구,37.5481634403528,126.92216581335
아날로그 카페(Analogue Caffe),카페/디저트,서울특별시 서초구 동광로 167,반포4동,서초구,37.4948294520853,127.000339245473
커피사피엔스 당산생각공장점,카페/디저트,서울특별시 영등포구 영등포로 150,당산1동,영등포구,37.5205870929846,126.897544120719
셰프차이나,중식,서울특별시 영등포구 선유동1로 32,당산1동,영등포구,37.5249432690399,126.892289852845
라온담다,도시락,서울특별시 영등포구 디지털로70길 22,대림1동,영등포구,37.4929523080875,126.906933171401
소곱창연구소,한식,서울특별시 금천구 독산로 82,시흥4동,금천구,37.4546405598409,126.906135942896
조아순대국,찜탕,서울특별시 금천구 독산로85길 36,독산3동,금천구,37.4728402666863,126.901161544745
회상,한식,서울특별시 영등포구 도림로133길 3,문래동,영등포구,37.5138389549701,126.89479367748
장칼장 구로디지털단지점,한식,서울특별시 구로구 디지털로 273,구로3동,구로구,37.4839543151881,126.894103271526
한식세끼 개봉점,한식,서울특별시 구로구 개봉로12길 4,개봉3동,구로구,37.4880258094863,126.856627326281
차이(Chai)797 아이파크몰 고척점,중식,서울특별시 구로구 경인로43길 49,고척1동,구로구,37.499210446029,126.857740333789
월순네 아구찜 탕탕,찜탕,서울특별시 양천구 남부순환로40길 72,신월3동,양천구,37.532879453809,126.825960565569
삼산회관 마곡점,한식,서울특별시 강서구 공항대로 164,발산1동,강서구,37.5593259702511,126.825514827621
보헤미안박이추커피,카페/디저트,서울특별시 영등포구 여의대방로 359,여의동,영등포구,37.5187130198194,126.92941876075
아키야키,돈까스/일식,서울특별시 영등포구 선유로 46,문래동,영등포구,37.5180335578099,126.889254681619
두번먹는명인김치찜,찜탕,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
30년 불멸의 닭발 홍대점,한식,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
두번먹는명인김치찜 동교점,찜탕,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
삼호령김치찜,찜탕,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
두번먹는명인김치찜 홍대점,찜탕,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
삼호령닭발,한식,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
30년 불멸의 닭발,한식,서울특별시 마포구 동교로27길 27,서교동,마포구,37.5591683332292,126.922054769896
요시대(肴時代),중식,서울특별시 마포구 양화로18안길 15,서교동,마포구,37.5569164654944,126.925392965
만선호프,치킨,서울특별시 마포구 와우산로17길 15,서교동,마포구,37.5500566713206,126.922109751727
곱창친구들,한식,서울특별시 강서구 방화대로41길 6,방화1동,강서구,37.5717736147835,126.816217486039
본설렁탕(마곡역점),찜탕,서울특별시 강서구 마곡중앙6로 11,가양1동,강서구,37.5609479484261,126.828842430746
(돌통)돌아온 옛날통닭 등촌점,치킨,서울특별시 강서구 화곡로63길 133,등촌3동,강서구,37.5588359354426,126.84564881658
기대만족,한식,서울특별시 관악구 중앙길 18,중앙동,관악구,37.4840375628682,126.953451137534
덮밥이 땡길텐데,돈까스/일식,서울특별시 금천구 독산로74길 24,독산4동,금천구,37.4685047615936,126.903752187174
순이떡볶이,분식,서울특별시 금천구 독산로74길 24,독산4동,금천구,37.4685047615936,126.903752187174
청년치킨 독산점,치킨,서울특별시 금천구 남부순환로112길 60 (가산동),가산동,금천구,37.4771755004777,126.892720789262
모아푸드,한식,서울특별시 금천구 독산로74길 24,독산4동,금천구,37.4685047615936,126.903752187174
빙떡,분식,서울특별시 금천구 독산로 214 (독산동),독산2동,금천구,37.4659481810875,126.902152356001
자담치킨,치킨,서울특별시 영등포구 63로 45,여의동,영등포구,37.5213527337159,126.937326091368
너랑나랑호프,치킨,서울특별시 영등포구 디지털로 387,대림2동,영등포구,37.49164642744,126.902185445265
돈탐,한식,서울특별시 강서구 마곡중앙6로 11,가양1동,강서구,37.5609479484261,126.828842430746
윤가네 소고기국밥,찜탕,서울특별시 양천구 목동중앙남로3길 68,목4동,양천구,37.5357552346035,126.863879465506
크라운호프 염창역점,치킨,서울특별시 양천구 목동중앙북로 82,목2동,양천구,37.5462892413804,126.87232644976
백소정 양천구청점,돈까스/일식,서울특별시 양천구 목동서로 377,신정7동,양천구,37.5161146511839,126.862314247228
도화오뎅 마포점,돈까스/일식,서울특별시 마포구 도화길 14,도화동,마포구,37.5399996476888,126.947828796918
서강팔경,한식,서울특별시 마포구 창전로 32,신수동,마포구,37.5451542706426,126.931913297335
이룸회관,한식,서울특별시 마포구 매봉산로2안길 7,상암동,마포구,37.5778275772483,126.895056240006
양재동커피,카페/디저트,서울특별시 서초구 바우뫼로 156,양재1동,서초구,37.4771985426687,127.0374246797
미구,한식,서울특별시 동작구 동작대로7길 26,사당1동,동작구,37.4795416767699,126.980355584323
비스트로771,한식,서울특별시 관악구 남부순환로 1600-12,서원동,관악구,37.4834200966248,126.928841198999
브롱스(난곡사거리점),치킨,서울특별시 관악구 난곡로 316,신사동,관악구,37.4821687206941,126.914737925309
탕화쿵푸마라탕,찜탕,서울특별시 금천구 시흥대로 150,시흥5동,금천구,37.4476250836631,126.90366423687
태영소막창,한식,서울특별시 금천구 벚꽃로42길 3,가산동,금천구,37.4824229897041,126.882959336304
놀부보쌈과 부대찌개김치찜,찜탕,서울특별시 영등포구 국회대로55길 27,당산2동,영등포구,37.5275917233005,126.907438500716
강창구 찹쌀진순대 마곡점,한식,서울특별시 강서구 마곡동로 62,가양1동,강서구,37.5605537644679,126.833890184435
버드나무,한식,서울특별시 구로구 고척로1길 19,오류1동,구로구,37.4949658638444,126.83970130137
더바,치킨,서울특별시 양천구 오목로 229,신정4동,양천구,37.5260866176969,126.862885889158
커밍(COMING),아시안/양식,서울특별시 마포구 성미산로 118,연남동,마포구,37.56235267103,126.920086355811
하이바이볼,아시안/양식,서울특별시 마포구 백범로 152,염리동,마포구,37.5447477438441,126.948258201287
호텔리어스커피(Hoteliers' Coffee),카페/디저트,서울특별시 서초구 서초중앙로 63-8,서초3동,서초구,37.4875660301689,127.014186098079
머무르다,치킨,서울특별시 서초구 방배천로6길 19,방배2동,서초구,37.4794317206676,126.983692198978
땅땅치킨 봉천점,치킨,서울특별시 관악구 청림6길 3,청림동,관악구,37.4875621618116,126.959937748135
미라클푸드 신림점,한식,서울특별시 관악구 봉천로25길 4,은천동,관악구,37.4854752696135,126.937900156377
용호루,중식,서울특별시 영등포구 양평로21길 26,양평2동,영등포구,37.5362922285546,126.891841433535
문래집,한식,서울특별시 영등포구 경인로 775,문래동,영등포구,37.5147464245043,126.897536835727
시따따,중식,서울특별시 영등포구 대림로27길 10,대림3동,영등포구,37.4950215589671,126.898611381895
마나피자(MANA PIZZA),피자,서울특별시 영등포구 문래북로 33-1,양평1동,영등포구,37.5213047368992,126.889157313365
준호네곱창,한식,서울특별시 금천구 시흥대로52길 51,시흥1동,금천구,37.4535973191109,126.901753326299
피자에꼬친닭,피자,서울특별시 강서구 까치산로 173,화곡6동,강서구,37.5528033120588,126.853209082537
아늑,아시안/양식,서울특별시 강서구 마곡동로4길 15,가양1동,강서구,37.5598184721733,126.83524805093
야호분식,분식,서울특별시 강서구 방화대로6마길 22-15,공항동,강서구,37.5545097766673,126.817580944299
모던진진,중식,서울특별시 강서구 양천로 570,등촌1동,강서구,37.5567302905501,126.862011051085
모퉁이식당,한식,서울특별시 강서구 우장산로 12,우장산동,강서구,37.5545447642945,126.838577974006
100년의피자 카페인시애틀,피자,서울특별시 강서구 양천로73길 90,염창동,강서구,37.5538964188976,126.873715661294
청담동마녀김밥 목동점,도시락,서울특별시 양천구 목동서로 57,목5동,양천구,37.5366321308561,126.879863427781
밥밥디라라 목동점,분식,서울특별시 양천구 오목로 193,신정4동,양천구,37.5255837202815,126.858867366666
홍콩반점0410 양천구청점,중식,서울특별시 양천구 목동서로 349,신정6동,양천구,37.517406535882,126.865306840725
후타츠,돈까스/일식,서울특별시 마포구 와우산로15길 28,서교동,마포구,37.549378429034,126.921745163613
산쪼메 서래본점,돈까스/일식,서울특별시 서초구 서래로 46,반포4동,서초구,37.499108775068,126.998599627862
일익스프레스,한식,서울특별시 서초구 신반포로 176,반포4동,서초구,37.5039351769908,127.002413006799
스시사구,돈까스/일식,서울특별시 서초구 방배로15길 7,방배1동,서초구,37.4841220561118,126.995366907442
인생한잔,한식,서울특별시 서초구 남부순환로350길 59-19,양재1동,서초구,37.4829667279998,127.038222056855
지에프지피(GFGP),한식,서울특별시 관악구 남부순환로149길 10,신사동,관악구,37.4826959910476,126.916122806332
행복한 집밥,한식,서울특별시 관악구 양녕로16길 8,성현동,관악구,37.4899037928554,126.946118581136
착한밥상,한식,서울특별시 관악구 봉천로12길 39,신림동,관악구,37.4870238962652,126.930110949482
진달래식당,한식,서울특별시 영등포구 도림로39길 11-12,대림3동,영등포구,37.4945718934964,126.897079510786
중화반점,중식,서울특별시 영등포구 디지털로 397,대림1동,영등포구,37.4922506282651,126.902822982059
짬뽕집,중식,서울특별시 금천구 문성로 11,독산3동,금천구,37.4765000462088,126.904855065808
우리식당,한식,서울특별시 금천구 탑골로 51-1 (시흥동),시흥2동,금천구,37.4521769011852,126.914792888087
1992덮밥&짜글이 독산점,돈까스/일식,서울특별시 금천구 가산디지털1로 5,가산동,금천구,37.4667454838323,126.886718830722
죽도령 금천점,한식,서울특별시 금천구 범안로 1212,독산1동,금천구,37.4660352420573,126.896264072547
포차한술,야식,서울특별시 금천구 독산로50길 68,시흥4동,금천구,37.4624493371717,126.907937197174
달로뱅,한식,서울특별시 금천구 시흥대로39길 11,시흥1동,금천구,37.4469345335116,126.902549152002
궁동닭갈비,한식,서울특별시 구로구 부일로15길 25,수궁동,구로구,37.4940735188501,126.83326496664
한강대학라면학과대방본점,한식,서울특별시 동작구 등용로 86,대방동,동작구,37.5089010128165,126.93237037565
바롤로,아시안/양식,서울특별시 마포구 성미산로 167-5,연남동,마포구,37.5646980404169,126.924867939185
마라입구(메세나폴리스점),중식,서울특별시 마포구 양화로 45,서교동,마포구,37.5515008030203,126.91395024016
빅보틀컴퍼니,아시안/양식,서울특별시 마포구 토정로 276,용강동,마포구,37.5419249473792,126.94031116073
엄마손맛 김치찜,찜탕,서울특별시 양천구 월정로 195,신월1동,양천구,37.5359444342999,126.834519216697
빵의 시간(TIME of BREAD),카페/디저트,서울특별시 강서구 강서로56길 56,등촌3동,강서구,37.5592027241024,126.841831213744
동교해물2,한식,서울특별시 마포구 양화로18안길 17,서교동,마포구,37.556949431971,126.925519801986
모아식당,한식,서울특별시 마포구 월드컵북로 233,성산2동,마포구,37.5697322900238,126.903135454197
이여곰탕 마포점,찜탕,서울특별시 마포구 마포대로 63-8,용강동,마포구,37.5422597095372,126.947815454166
영등갈비 영등포역점,한식,서울특별시 영등포구 영신로19길 1,영등포본동,영등포구,37.5145951895027,126.907525588394
브릭하우스(brick house),아시안/양식,서울특별시 영등포구 양산로23길 15,당산1동,영등포구,37.5252830803613,126.89760614117
수불,한식,서울특별시 영등포구 도림로126길 11,문래동,영등포구,37.514065345711,126.897421262738
고향식당,한식,서울특별시 구로구 남부순환로105라길 8-4,가리봉동,구로구,37.4800795943326,126.889453626257
요거트아이스크림의정석 독산점,카페/디저트,서울특별시 금천구 가산로3길 77,독산1동,금천구,37.4721620922498,126.89142666382
밥짓다,한식,서울특별시 강서구 강서로 317-6,발산1동,강서구,37.55444594398,126.836496393249
백연,중식,서울특별시 서초구 마방로10길 18-4,양재2동,서초구,37.4765259214262,127.043525655096
안주집합소,한식,서울특별시 마포구 월드컵북로 133,성산1동,마포구,37.5645733120465,126.912040000682
멘텐도,아시안/양식,서울특별시 마포구 포은로2나길 44,합정동,마포구,37.5504517603956,126.909712822276
만수식당,한식,서울특별시 영등포구 도신로 139-7,도림동,영등포구,37.5095628760911,126.906918886245
해례커피 마곡나루역점,카페/디저트,서울특별시 강서구 마곡중앙로 161-1,가양1동,강서구,37.5678656599047,126.827453357716
육회감성 마곡점,회,서울특별시 강서구 강서로 433,가양1동,강서구,37.5643984476205,126.839657569467
화곡본점 원조골뱅이,한식,서울특별시 강서구 강서로5나길 59,화곡1동,강서구,37.5283024332797,126.844884191095
취향마라 마곡점,중식,서울특별시 강서구 공항대로 206,발산1동,강서구,37.5588934901654,126.830272839065
석이네 쪽갈비,한식,서울특별시 강서구 강서로7길 19,화곡1동,강서구,37.5294979892473,126.846691973039
한결보쌈(봉천점),한식,서울특별시 관악구 봉천로 391,은천동,관악구,37.4834714149035,126.943250339993
코리아버거,패스트푸드,서울특별시 관악구 관악로24길 14,행운동,관악구,37.4838234817923,126.95555315289
남숙씨네 전,한식,서울특별시 관악구 남부순환로 1699-8,은천동,관악구,37.4838749539766,126.939570776952
와이티에프엔비,아시안/양식,서울특별시 서초구 서초대로 350,서초1동,서초구,37.4951967495887,127.019836119117
부뚜막김치찜 화곡점,찜탕,서울특별시 강서구 까치산로 130,화곡6동,강서구,37.5490652995225,126.851015833755
와이티에프엔비,아시안/양식,서울특별시 강서구 화곡로 296,화곡6동,강서구,37.5505765598689,126.849042833815
유행예감 연구소,한식,서울특별시 양천구 목동중앙서로1길 14,목4동,양천구,37.5331122076992,126.864477572881
PNPV,치킨,서울특별시 마포구 포은로 63,망원1동,마포구,37.5529548179873,126.906238553093
식습관,한식,서울특별시 영등포구 도림로143길 3,문래동,영등포구,37.5153919189859,126.891598888914
드문커피,카페/디저트,서울특별시 영등포구 경인로77길 19,문래동,영등포구,37.5129649425266,126.891955865169
너도나도 우렁된장 선유도역점,한식,서울특별시 영등포구 선유로47길 19,양평2동,영등포구,37.5355469521339,126.894666678004
새벽을 여는 사람들,한식,서울특별시 관악구 장군봉1길 56,청룡동,관악구,37.4814092068578,126.943105937162
찐하오 마라탕,찜탕,서울특별시 구로구 경인로 22,오류2동,구로구,37.4893533227119,126.825220559378
붐피자 노량진드림스퀘어점,피자,서울특별시 동작구 노들로2길 7,노량진2동,동작구,37.5141942939247,126.938586139882
카츠 디나인(카츠 D9),돈까스/일식,서울특별시 동작구 국사봉1길 12-3,상도3동,동작구,37.49861582668,126.929243509557
카츠 디나인(카츠 D9),돈까스/일식,서울특별시 동작구 국사봉1길 12-5,상도3동,동작구,37.4985131083097,126.929237386672
제비파스타&리조또방배사당점,아시안/양식,서울특별시 서초구 서초대로1길 10,방배4동,서초구,37.4871397823096,126.983209975092
장터맛나 식당,한식,서울특별시 강서구 발산로 40,발산1동,강서구,37.5553770091343,126.822862769588
크라운호프 양천향교점,한식,서울특별시 강서구 양천로 344,가양1동,강서구,37.5682660192783,126.840359563104
달빛라이브카페,카페/디저트,서울특별시 강서구 방화동로 107,방화2동,강서구,37.56996271506,126.812611915542
레스트_아우룸(rest_Aurum),아시안/양식,서울특별시 마포구 동교로15길 32,서교동,마포구,37.5561190991831,126.914146267105
파스타에 반하다 마포점,아시안/양식,서울특별시 마포구 서강로 138,대흥동,마포구,37.5541612117403,126.935976897481
