,date,gu,days,time_int,order_amt,order_cnt
5291,202210,중랑구,일요일,11,1571384.0,68
5292,202210,중랑구,월요일,12,1342060.0,52
5293,202210,중랑구,화요일,12,776883.0,35
5294,202210,중랑구,수요일,12,704262.0,33
5295,202210,중랑구,목요일,12,876790.0,40
5296,202210,중랑구,금요일,12,1008320.0,43
5297,202210,중랑구,토요일,12,2203023.0,85
5298,202210,중랑구,일요일,12,2341538.0,82
5299,202210,중랑구,월요일,13,916310.0,41
5300,202210,중랑구,화요일,13,623550.0,26
5301,202210,중랑구,수요일,13,429970.0,20
5302,202210,중랑구,목요일,13,725610.0,24
5303,202210,중랑구,금요일,13,675200.0,32
5304,202210,중랑구,토요일,13,1427000.0,65
5305,202210,중랑구,일요일,13,1722227.0,75
5306,202210,중랑구,월요일,14,616070.0,27
5307,202210,중랑구,화요일,14,506090.0,26
5308,202210,중랑구,수요일,14,597720.0,26
5309,202210,중랑구,목요일,14,463830.0,19
5310,202210,중랑구,금요일,14,439440.0,21
5311,202210,중랑구,토요일,14,1219380.0,53
5312,202210,중랑구,일요일,14,1412530.0,53
5313,202210,중랑구,월요일,15,657940.0,26
5314,202210,중랑구,화요일,15,347500.0,17
5315,202210,중랑구,수요일,15,212600.0,11
5316,202210,중랑구,목요일,15,474040.0,20
5317,202210,중랑구,금요일,15,682142.0,31
5318,202210,중랑구,토요일,15,906769.0,39
5319,202210,중랑구,일요일,15,1375120.0,55
5320,202210,중랑구,월요일,16,1117852.0,44
5321,202210,중랑구,화요일,16,491840.0,23
5322,202210,중랑구,수요일,16,457070.0,19
5323,202210,중랑구,목요일,16,627469.0,30
5324,202210,중랑구,금요일,16,710087.0,31
5325,202210,중랑구,토요일,16,1147430.0,42
5326,202210,중랑구,일요일,16,1383579.0,47
5327,202210,중랑구,월요일,17,1562120.0,58
5328,202210,중랑구,화요일,17,897850.0,35
5329,202210,중랑구,수요일,17,728153.0,31
5330,202210,중랑구,목요일,17,1356655.0,49
5331,202210,중랑구,금요일,17,1588144.0,58
5332,202210,중랑구,토요일,17,2195860.0,86
5333,202210,중랑구,일요일,17,3287840.0,110
5334,202210,중랑구,월요일,18,2997240.0,110
5335,202210,중랑구,화요일,18,2062398.0,69
5336,202210,중랑구,수요일,18,1748336.0,64
5337,202210,중랑구,목요일,18,2684476.0,97
5338,202210,중랑구,금요일,18,3387120.0,122
5339,202210,중랑구,토요일,18,3351651.0,109
5340,202210,중랑구,일요일,18,3786469.0,140
5341,202210,중랑구,월요일,19,2132720.0,82
5342,202210,중랑구,화요일,19,1486150.0,57
5343,202210,중랑구,수요일,19,1700610.0,64
5344,202210,중랑구,목요일,19,1701090.0,62
5345,202210,중랑구,금요일,19,2500400.0,87
5346,202210,중랑구,토요일,19,3128035.0,107
5347,202210,중랑구,일요일,19,1985390.0,72
5348,202210,중랑구,월요일,20,1171420.0,44
5349,202210,중랑구,화요일,20,1342665.0,52
5350,202210,중랑구,수요일,20,1034130.0,39
5351,202210,중랑구,목요일,20,964420.0,37
5352,202210,중랑구,금요일,20,2102800.0,79
5353,202210,중랑구,토요일,20,2709765.0,89
5354,202210,중랑구,일요일,20,1460970.0,59
5355,202210,중랑구,월요일,21,947830.0,39
5356,202210,중랑구,화요일,21,390870.0,17
5357,202210,중랑구,수요일,21,695920.0,30
5358,202210,중랑구,목요일,21,593820.0,23
5359,202210,중랑구,금요일,21,1440230.0,54
5360,202210,중랑구,토요일,21,1546960.0,55
5361,202210,중랑구,일요일,21,1304330.0,52
5362,202210,중랑구,월요일,22,402748.0,18
5363,202210,중랑구,화요일,22,457789.0,20
5364,202210,중랑구,수요일,22,585150.0,23
5365,202210,중랑구,목요일,22,633040.0,22
5366,202210,중랑구,금요일,22,893480.0,38
5367,202210,중랑구,토요일,22,1069770.0,39
5368,202210,중랑구,일요일,22,768850.0,35
5369,202210,중랑구,월요일,23,352090.0,13
5370,202210,중랑구,화요일,23,201300.0,11
5371,202210,중랑구,수요일,23,255510.0,11
5372,202210,중랑구,목요일,23,364800.0,13
5373,202210,중랑구,금요일,23,511454.0,21
5374,202210,중랑구,토요일,23,640070.0,23
5375,202210,중랑구,일요일,23,490580.0,19
5376,202210,성북구,월요일,0,221500.0,9
5377,202210,성북구,화요일,0,167800.0,7
5378,202210,성북구,수요일,0,142280.0,7
5379,202210,성북구,목요일,0,183720.0,8
5380,202210,성북구,금요일,0,195800.0,8
5381,202210,성북구,토요일,0,279410.0,14
5382,202210,성북구,일요일,0,252090.0,11
5383,202210,성북구,월요일,1,51300.0,3
5384,202210,성북구,화요일,1,100480.0,3
5385,202210,성북구,수요일,1,28800.0,1
5386,202210,성북구,목요일,1,32800.0,2
5387,202210,성북구,금요일,1,136370.0,4
5388,202210,성북구,토요일,1,133010.0,6
5389,202210,성북구,일요일,1,134870.0,6
5390,202210,성북구,월요일,2,0.0,0
5391,202210,성북구,화요일,2,17500.0,1
5392,202210,성북구,수요일,2,0.0,0
5393,202210,성북구,목요일,2,42300.0,2
5394,202210,성북구,금요일,2,0.0,0
5395,202210,성북구,토요일,2,38500.0,2
5396,202210,성북구,일요일,2,28499.0,2
5397,202210,성북구,월요일,3,23500.0,1
5398,202210,성북구,화요일,3,59000.0,2
5399,202210,성북구,수요일,3,27800.0,1
5400,202210,성북구,목요일,3,0.0,0
5401,202210,성북구,금요일,3,13900.0,1
5402,202210,성북구,토요일,3,48700.0,2
5403,202210,성북구,일요일,3,57400.0,2
5404,202210,성북구,월요일,4,0.0,0
5405,202210,성북구,화요일,4,0.0,0
5406,202210,성북구,수요일,4,0.0,0
5407,202210,성북구,목요일,4,48400.0,3
5408,202210,성북구,금요일,4,0.0,0
5409,202210,성북구,토요일,4,21900.0,1
5410,202210,성북구,일요일,4,0.0,0
5411,202210,성북구,월요일,5,36500.0,1
5412,202210,성북구,화요일,5,0.0,0
5413,202210,성북구,수요일,5,0.0,0
5414,202210,성북구,목요일,5,0.0,0
5415,202210,성북구,금요일,5,0.0,0
5416,202210,성북구,토요일,5,40000.0,2
5417,202210,성북구,일요일,5,47100.0,2
5418,202210,성북구,월요일,6,0.0,0
5419,202210,성북구,화요일,6,0.0,0
5420,202210,성북구,수요일,6,0.0,0
5421,202210,성북구,목요일,6,15900.0,1
5422,202210,성북구,금요일,6,17400.0,1
5423,202210,성북구,토요일,6,21000.0,1
5424,202210,성북구,일요일,6,16100.0,1
5425,202210,성북구,월요일,7,25244.0,1
5426,202210,성북구,화요일,7,20800.0,1
5427,202210,성북구,수요일,7,0.0,0
5428,202210,성북구,목요일,7,0.0,0
5429,202210,성북구,금요일,7,0.0,0
5430,202210,성북구,토요일,7,153521.0,7
5431,202210,성북구,일요일,7,0.0,0
5432,202210,성북구,월요일,8,69700.0,2
5433,202210,성북구,화요일,8,0.0,0
5434,202210,성북구,수요일,8,44000.0,3
5435,202210,성북구,목요일,8,30800.0,2
5436,202210,성북구,금요일,8,60600.0,3
5437,202210,성북구,토요일,8,222800.0,8
5438,202210,성북구,일요일,8,150700.0,5
5439,202210,성북구,월요일,9,331190.0,14
5440,202210,성북구,화요일,9,167100.0,7
5441,202210,성북구,수요일,9,69200.0,4
5442,202210,성북구,목요일,9,127980.0,6
5443,202210,성북구,금요일,9,185510.0,8
5444,202210,성북구,토요일,9,424890.0,19
5445,202210,성북구,일요일,9,469160.0,19
5446,202210,성북구,월요일,10,466783.0,20
5447,202210,성북구,화요일,10,271140.0,12
5448,202210,성북구,수요일,10,454550.0,19
5449,202210,성북구,목요일,10,350580.0,19
5450,202210,성북구,금요일,10,556425.0,29
5451,202210,성북구,토요일,10,607380.0,27
5452,202210,성북구,일요일,10,756005.0,30
5453,202210,성북구,월요일,11,1216170.0,53
5454,202210,성북구,화요일,11,812270.0,33
5455,202210,성북구,수요일,11,1068950.0,45
5456,202210,성북구,목요일,11,1001465.0,44
5457,202210,성북구,금요일,11,1235187.0,51
5458,202210,성북구,토요일,11,2404320.0,92
5459,202210,성북구,일요일,11,2503911.0,97
5460,202210,성북구,월요일,12,1413850.0,60
5461,202210,성북구,화요일,12,1054330.0,41
5462,202210,성북구,수요일,12,772710.0,32
5463,202210,성북구,목요일,12,793089.0,40
5464,202210,성북구,금요일,12,1011460.0,44
5465,202210,성북구,토요일,12,2998830.0,119
5466,202210,성북구,일요일,12,2472990.0,94
5467,202210,성북구,월요일,13,1082760.0,45
5468,202210,성북구,화요일,13,543221.0,25
5469,202210,성북구,수요일,13,799850.0,35
5470,202210,성북구,목요일,13,590070.0,27
5471,202210,성북구,금요일,13,631010.0,27
5472,202210,성북구,토요일,13,1758011.0,72
5473,202210,성북구,일요일,13,2206596.0,83
5474,202210,성북구,월요일,14,811800.0,28
5475,202210,성북구,화요일,14,495755.0,22
5476,202210,성북구,수요일,14,553660.0,22
5477,202210,성북구,목요일,14,433160.0,22
5478,202210,성북구,금요일,14,630730.0,29
5479,202210,성북구,토요일,14,1461890.0,59
5480,202210,성북구,일요일,14,1826424.0,78
5481,202210,성북구,월요일,15,1040960.0,39
5482,202210,성북구,화요일,15,678450.0,29
5483,202210,성북구,수요일,15,337470.0,17
5484,202210,성북구,목요일,15,535319.0,25
5485,202210,성북구,금요일,15,539740.0,25
5486,202210,성북구,토요일,15,1216343.0,47
5487,202210,성북구,일요일,15,1288700.0,50
5488,202210,성북구,월요일,16,998411.0,41
5489,202210,성북구,화요일,16,781100.0,33
5490,202210,성북구,수요일,16,735680.0,27
5491,202210,성북구,목요일,16,350570.0,16
5492,202210,성북구,금요일,16,892140.0,34
5493,202210,성북구,토요일,16,2241577.0,77
5494,202210,성북구,일요일,16,2337020.0,82
5495,202210,성북구,월요일,17,2809112.0,96
5496,202210,성북구,화요일,17,1348270.0,54
5497,202210,성북구,수요일,17,1671860.0,67
5498,202210,성북구,목요일,17,1576580.0,59
5499,202210,성북구,금요일,17,2304697.0,85
5500,202210,성북구,토요일,17,3477670.0,111
5501,202210,성북구,일요일,17,3996317.0,148
5502,202210,성북구,월요일,18,3600620.0,130
5503,202210,성북구,화요일,18,2599562.0,94
5504,202210,성북구,수요일,18,2797061.0,98
5505,202210,성북구,목요일,18,3276280.0,114
5506,202210,성북구,금요일,18,4152480.0,142
5507,202210,성북구,토요일,18,4333892.0,160
5508,202210,성북구,일요일,18,4529633.0,163
5509,202210,성북구,월요일,19,1922776.0,70
5510,202210,성북구,화요일,19,2202577.0,85
5511,202210,성북구,수요일,19,1820708.0,70
5512,202210,성북구,목요일,19,2218405.0,88
5513,202210,성북구,금요일,19,3928766.0,136
5514,202210,성북구,토요일,19,3359905.0,117
5515,202210,성북구,일요일,19,3218168.0,115
5516,202210,성북구,월요일,20,916570.0,41
5517,202210,성북구,화요일,20,933174.0,38
5518,202210,성북구,수요일,20,892552.0,38
5519,202210,성북구,목요일,20,1273770.0,47
5520,202210,성북구,금요일,20,2183661.0,85
5521,202210,성북구,토요일,20,1859044.0,69
5522,202210,성북구,일요일,20,2136296.0,80
5523,202210,성북구,월요일,21,700890.0,28
5524,202210,성북구,화요일,21,783490.0,31
5525,202210,성북구,수요일,21,594790.0,27
5526,202210,성북구,목요일,21,1148440.0,49
5527,202210,성북구,금요일,21,1725198.0,61
5528,202210,성북구,토요일,21,1651830.0,62
5529,202210,성북구,일요일,21,1867388.0,70
5530,202210,성북구,월요일,22,310460.0,14
5531,202210,성북구,화요일,22,664660.0,24
5532,202210,성북구,수요일,22,639540.0,28
5533,202210,성북구,목요일,22,776170.0,32
5534,202210,성북구,금요일,22,1196690.0,42
5535,202210,성북구,토요일,22,1510480.0,62
5536,202210,성북구,일요일,22,1049140.0,40
5537,202210,성북구,월요일,23,196010.0,8
5538,202210,성북구,화요일,23,268640.0,11
5539,202210,성북구,수요일,23,462110.0,18
5540,202210,성북구,목요일,23,378570.0,15
5541,202210,성북구,금요일,23,592615.0,23
5542,202210,성북구,토요일,23,474940.0,20
5543,202210,성북구,일요일,23,309170.0,14
5544,202210,강북구,월요일,0,204100.0,8
5545,202210,강북구,화요일,0,274300.0,11
5546,202210,강북구,수요일,0,220800.0,8
5547,202210,강북구,목요일,0,250600.0,11
5548,202210,강북구,금요일,0,90000.0,4
5549,202210,강북구,토요일,0,239510.0,9
5550,202210,강북구,일요일,0,452400.0,19
5551,202210,강북구,월요일,1,195900.0,9
5552,202210,강북구,화요일,1,21400.0,1
5553,202210,강북구,수요일,1,23400.0,1
5554,202210,강북구,목요일,1,58200.0,2
5555,202210,강북구,금요일,1,47000.0,2
5556,202210,강북구,토요일,1,225300.0,10
5557,202210,강북구,일요일,1,61992.0,3
5558,202210,강북구,월요일,2,51400.0,2
5559,202210,강북구,화요일,2,57500.0,2
5560,202210,강북구,수요일,2,54300.0,2
5561,202210,강북구,목요일,2,53300.0,3
5562,202210,강북구,금요일,2,137300.0,7
5563,202210,강북구,토요일,2,110100.0,4
5564,202210,강북구,일요일,2,66900.0,2
5565,202210,강북구,월요일,3,54900.0,2
5566,202210,강북구,화요일,3,12000.0,1
5567,202210,강북구,수요일,3,62900.0,2
5568,202210,강북구,목요일,3,48900.0,2
5569,202210,강북구,금요일,3,98400.0,4
5570,202210,강북구,토요일,3,88800.0,3
5571,202210,강북구,일요일,3,47200.0,1
5572,202210,강북구,월요일,4,0.0,0
5573,202210,강북구,화요일,4,23000.0,1
5574,202210,강북구,수요일,4,75100.0,2
5575,202210,강북구,목요일,4,0.0,0
5576,202210,강북구,금요일,4,15400.0,1
5577,202210,강북구,토요일,4,0.0,0
5578,202210,강북구,일요일,4,0.0,0
5579,202210,강북구,월요일,5,0.0,0
5580,202210,강북구,화요일,5,29400.0,2
5581,202210,강북구,수요일,5,0.0,0
5582,202210,강북구,목요일,5,25400.0,1
5583,202210,강북구,금요일,5,0.0,0
5584,202210,강북구,토요일,5,0.0,0
5585,202210,강북구,일요일,5,19500.0,1
5586,202210,강북구,월요일,6,0.0,0
5587,202210,강북구,화요일,6,0.0,0
5588,202210,강북구,수요일,6,27500.0,1
5589,202210,강북구,목요일,6,0.0,0
5590,202210,강북구,금요일,6,0.0,0
5591,202210,강북구,토요일,6,39000.0,1
5592,202210,강북구,일요일,6,16500.0,1
5593,202210,강북구,월요일,7,0.0,0
5594,202210,강북구,화요일,7,0.0,0
5595,202210,강북구,수요일,7,0.0,0
5596,202210,강북구,목요일,7,0.0,0
5597,202210,강북구,금요일,7,26900.0,1
5598,202210,강북구,토요일,7,75500.0,3
5599,202210,강북구,일요일,7,11900.0,1
5600,202210,강북구,월요일,8,83000.0,4
5601,202210,강북구,화요일,8,0.0,0
5602,202210,강북구,수요일,8,62500.0,3
5603,202210,강북구,목요일,8,62500.0,2
5604,202210,강북구,금요일,8,76500.0,3
5605,202210,강북구,토요일,8,95500.0,4
5606,202210,강북구,일요일,8,41300.0,2
5607,202210,강북구,월요일,9,172340.0,9
5608,202210,강북구,화요일,9,133300.0,7
5609,202210,강북구,수요일,9,106420.0,6
5610,202210,강북구,목요일,9,85680.0,4
5611,202210,강북구,금요일,9,116900.0,8
5612,202210,강북구,토요일,9,252500.0,13
5613,202210,강북구,일요일,9,213444.0,9
5614,202210,강북구,월요일,10,496740.0,22
5615,202210,강북구,화요일,10,351540.0,14
5616,202210,강북구,수요일,10,287400.0,14
5617,202210,강북구,목요일,10,436910.0,17
5618,202210,강북구,금요일,10,524820.0,23
5619,202210,강북구,토요일,10,583496.0,24
5620,202210,강북구,일요일,10,765770.0,33
5621,202210,강북구,월요일,11,777300.0,33
5622,202210,강북구,화요일,11,653940.0,29
5623,202210,강북구,수요일,11,590110.0,23
5624,202210,강북구,목요일,11,476970.0,21
5625,202210,강북구,금요일,11,982533.0,42
5626,202210,강북구,토요일,11,1195040.0,45
5627,202210,강북구,일요일,11,1195050.0,50
5628,202210,강북구,월요일,12,1192844.0,46
5629,202210,강북구,화요일,12,457510.0,19
5630,202210,강북구,수요일,12,502700.0,21
5631,202210,강북구,목요일,12,782755.0,32
5632,202210,강북구,금요일,12,635710.0,27
5633,202210,강북구,토요일,12,1417952.0,57
5634,202210,강북구,일요일,12,1647170.0,68
5635,202210,강북구,월요일,13,843420.0,35
5636,202210,강북구,화요일,13,521600.0,23
5637,202210,강북구,수요일,13,533650.0,25
5638,202210,강북구,목요일,13,480100.0,22
5639,202210,강북구,금요일,13,501740.0,26
5640,202210,강북구,토요일,13,1288618.0,59
5641,202210,강북구,일요일,13,1385070.0,58
5642,202210,강북구,월요일,14,758730.0,33
5643,202210,강북구,화요일,14,365470.0,15
5644,202210,강북구,수요일,14,352100.0,16
5645,202210,강북구,목요일,14,473952.0,18
5646,202210,강북구,금요일,14,498065.0,18
5647,202210,강북구,토요일,14,988870.0,39
5648,202210,강북구,일요일,14,1376710.0,55
5649,202210,강북구,월요일,15,452200.0,20
5650,202210,강북구,화요일,15,366940.0,15
5651,202210,강북구,수요일,15,374210.0,14
5652,202210,강북구,목요일,15,438960.0,20
5653,202210,강북구,금요일,15,437939.0,20
5654,202210,강북구,토요일,15,834013.0,36
5655,202210,강북구,일요일,15,1206356.0,47
5656,202210,강북구,월요일,16,839650.0,32
5657,202210,강북구,화요일,16,376352.0,18
5658,202210,강북구,수요일,16,568910.0,23
5659,202210,강북구,목요일,16,633170.0,26
5660,202210,강북구,금요일,16,788870.0,35
5661,202210,강북구,토요일,16,889670.0,34
5662,202210,강북구,일요일,16,1660594.0,48
5663,202210,강북구,월요일,17,1489202.0,56
5664,202210,강북구,화요일,17,873988.0,35
5665,202210,강북구,수요일,17,637300.0,27
5666,202210,강북구,목요일,17,876890.0,37
5667,202210,강북구,금요일,17,1232910.0,45
5668,202210,강북구,토요일,17,1920214.0,70
5669,202210,강북구,일요일,17,2755718.0,96
5670,202210,강북구,월요일,18,1872210.0,65
5671,202210,강북구,화요일,18,1707872.0,64
5672,202210,강북구,수요일,18,1812668.0,69
5673,202210,강북구,목요일,18,1853490.0,66
5674,202210,강북구,금요일,18,2246590.0,84
5675,202210,강북구,토요일,18,3256280.0,111
5676,202210,강북구,일요일,18,3119660.0,111
5677,202210,강북구,월요일,19,1629900.0,64
5678,202210,강북구,화요일,19,1218780.0,43
5679,202210,강북구,수요일,19,1470210.0,52
5680,202210,강북구,목요일,19,1265660.0,51
5681,202210,강북구,금요일,19,2236860.0,88
5682,202210,강북구,토요일,19,2177000.0,75
5683,202210,강북구,일요일,19,2518308.0,99
5684,202210,강북구,월요일,20,1264360.0,48
5685,202210,강북구,화요일,20,1056333.0,42
5686,202210,강북구,수요일,20,1101290.0,38
5687,202210,강북구,목요일,20,1370160.0,50
5688,202210,강북구,금요일,20,1573840.0,59
5689,202210,강북구,토요일,20,1771270.0,68
5690,202210,강북구,일요일,20,1453950.0,54
5691,202210,강북구,월요일,21,954380.0,38
5692,202210,강북구,화요일,21,603640.0,24
5693,202210,강북구,수요일,21,885270.0,34
5694,202210,강북구,목요일,21,619800.0,25
5695,202210,강북구,금요일,21,1377890.0,52
5696,202210,강북구,토요일,21,1392550.0,58
5697,202210,강북구,일요일,21,1112170.0,44
5698,202210,강북구,월요일,22,566890.0,23
5699,202210,강북구,화요일,22,637420.0,21
5700,202210,강북구,수요일,22,489180.0,18
5701,202210,강북구,목요일,22,515000.0,21
5702,202210,강북구,금요일,22,521180.0,19
5703,202210,강북구,토요일,22,1079000.0,39
5704,202210,강북구,일요일,22,687138.0,26
5705,202210,강북구,월요일,23,102700.0,5
5706,202210,강북구,화요일,23,209100.0,6
5707,202210,강북구,수요일,23,303500.0,10
5708,202210,강북구,목요일,23,323640.0,11
5709,202210,강북구,금요일,23,518870.0,21
5710,202210,강북구,토요일,23,835860.0,32
5711,202210,강북구,일요일,23,531840.0,22
5712,202210,도봉구,월요일,0,119100.0,6
5713,202210,도봉구,화요일,0,81900.0,4
5714,202210,도봉구,수요일,0,108710.0,5
5715,202210,도봉구,목요일,0,154900.0,7
5716,202210,도봉구,금요일,0,152400.0,6
5717,202210,도봉구,토요일,0,156340.0,7
5718,202210,도봉구,일요일,0,111800.0,5
5719,202210,도봉구,월요일,1,129700.0,5
5720,202210,도봉구,화요일,1,53400.0,2
5721,202210,도봉구,수요일,1,176340.0,6
5722,202210,도봉구,목요일,1,0.0,0
5723,202210,도봉구,금요일,1,63700.0,4
5724,202210,도봉구,토요일,1,111070.0,4
5725,202210,도봉구,일요일,1,130000.0,3
5726,202210,도봉구,월요일,2,62900.0,2
5727,202210,도봉구,화요일,2,0.0,0
5728,202210,도봉구,수요일,2,56000.0,2
5729,202210,도봉구,목요일,2,62300.0,3
5730,202210,도봉구,금요일,2,86900.0,3
5731,202210,도봉구,토요일,2,57300.0,2
5732,202210,도봉구,일요일,2,37900.0,2
5733,202210,도봉구,월요일,3,25000.0,1
5734,202210,도봉구,화요일,3,60000.0,1
5735,202210,도봉구,수요일,3,0.0,0
5736,202210,도봉구,목요일,3,22500.0,1
5737,202210,도봉구,금요일,3,52400.0,2
5738,202210,도봉구,토요일,3,34900.0,2
5739,202210,도봉구,일요일,3,34900.0,2
5740,202210,도봉구,월요일,4,37400.0,2
5741,202210,도봉구,화요일,4,0.0,0
5742,202210,도봉구,수요일,4,0.0,0
5743,202210,도봉구,목요일,4,0.0,0
5744,202210,도봉구,금요일,4,0.0,0
5745,202210,도봉구,토요일,4,0.0,0
5746,202210,도봉구,일요일,4,0.0,0
5747,202210,도봉구,월요일,5,0.0,0
5748,202210,도봉구,화요일,5,17400.0,1
5749,202210,도봉구,수요일,5,0.0,0
5750,202210,도봉구,목요일,5,0.0,0
5751,202210,도봉구,금요일,5,0.0,0
5752,202210,도봉구,토요일,5,0.0,0
5753,202210,도봉구,일요일,5,19400.0,1
5754,202210,도봉구,월요일,6,22000.0,1
5755,202210,도봉구,화요일,6,14000.0,1
5756,202210,도봉구,수요일,6,20000.0,1
5757,202210,도봉구,목요일,6,35000.0,2
5758,202210,도봉구,금요일,6,62900.0,3
5759,202210,도봉구,토요일,6,0.0,0
5760,202210,도봉구,일요일,6,0.0,0
5761,202210,도봉구,월요일,7,162300.0,7
5762,202210,도봉구,화요일,7,16500.0,1
5763,202210,도봉구,수요일,7,14000.0,1
5764,202210,도봉구,목요일,7,39900.0,2
5765,202210,도봉구,금요일,7,13500.0,1
5766,202210,도봉구,토요일,7,24500.0,1
5767,202210,도봉구,일요일,7,50500.0,2
5768,202210,도봉구,월요일,8,27600.0,2
5769,202210,도봉구,화요일,8,21000.0,1
5770,202210,도봉구,수요일,8,78600.0,5
5771,202210,도봉구,목요일,8,18000.0,1
5772,202210,도봉구,금요일,8,86800.0,5
5773,202210,도봉구,토요일,8,118700.0,6
5774,202210,도봉구,일요일,8,35000.0,1
5775,202210,도봉구,월요일,9,238800.0,9
5776,202210,도봉구,화요일,9,144400.0,7
5777,202210,도봉구,수요일,9,130540.0,7
5778,202210,도봉구,목요일,9,164800.0,9
5779,202210,도봉구,금요일,9,177700.0,8
5780,202210,도봉구,토요일,9,353210.0,18
5781,202210,도봉구,일요일,9,243370.0,10
5782,202210,도봉구,월요일,10,520280.0,22
5783,202210,도봉구,화요일,10,293420.0,14
5784,202210,도봉구,수요일,10,480590.0,20
5785,202210,도봉구,목요일,10,381030.0,14
5786,202210,도봉구,금요일,10,513740.0,21
5787,202210,도봉구,토요일,10,746020.0,34
5788,202210,도봉구,일요일,10,714300.0,27
5789,202210,도봉구,월요일,11,1177763.0,53
5790,202210,도봉구,화요일,11,869940.0,33
5791,202210,도봉구,수요일,11,1356350.0,47
5792,202210,도봉구,목요일,11,953539.0,36
5793,202210,도봉구,금요일,11,1325280.0,50
5794,202210,도봉구,토요일,11,1723496.0,71
5795,202210,도봉구,일요일,11,2142370.0,76
5796,202210,도봉구,월요일,12,1303545.0,53
5797,202210,도봉구,화요일,12,655999.0,32
5798,202210,도봉구,수요일,12,868614.0,41
5799,202210,도봉구,목요일,12,939450.0,37
5800,202210,도봉구,금요일,12,844032.0,44
5801,202210,도봉구,토요일,12,2173060.0,88
5802,202210,도봉구,일요일,12,2690435.0,97
5803,202210,도봉구,월요일,13,854090.0,40
5804,202210,도봉구,화요일,13,620770.0,25
5805,202210,도봉구,수요일,13,485510.0,22
5806,202210,도봉구,목요일,13,573885.0,23
5807,202210,도봉구,금요일,13,953710.0,41
5808,202210,도봉구,토요일,13,1188800.0,49
5809,202210,도봉구,일요일,13,1708099.0,70
5810,202210,도봉구,월요일,14,800920.0,31
5811,202210,도봉구,화요일,14,485530.0,21
5812,202210,도봉구,수요일,14,397600.0,16
5813,202210,도봉구,목요일,14,501280.0,26
5814,202210,도봉구,금요일,14,389310.0,19
5815,202210,도봉구,토요일,14,1075600.0,48
5816,202210,도봉구,일요일,14,1288252.0,61
5817,202210,도봉구,월요일,15,896475.0,32
5818,202210,도봉구,화요일,15,341800.0,16
5819,202210,도봉구,수요일,15,444590.0,21
5820,202210,도봉구,목요일,15,601131.0,22
5821,202210,도봉구,금요일,15,676177.0,26
5822,202210,도봉구,토요일,15,922801.0,36
5823,202210,도봉구,일요일,15,1158666.0,47
5824,202210,도봉구,월요일,16,1070918.0,37
5825,202210,도봉구,화요일,16,614007.0,25
5826,202210,도봉구,수요일,16,718113.0,30
5827,202210,도봉구,목요일,16,809070.0,35
5828,202210,도봉구,금요일,16,595080.0,26
5829,202210,도봉구,토요일,16,1020703.0,41
5830,202210,도봉구,일요일,16,1418730.0,55
5831,202210,도봉구,월요일,17,1930270.0,70
5832,202210,도봉구,화요일,17,952500.0,34
5833,202210,도봉구,수요일,17,1167486.0,46
5834,202210,도봉구,목요일,17,1335600.0,48
5835,202210,도봉구,금요일,17,1977195.0,72
5836,202210,도봉구,토요일,17,3047922.0,104
5837,202210,도봉구,일요일,17,3708051.0,123
5838,202210,도봉구,월요일,18,2554580.0,95
5839,202210,도봉구,화요일,18,2116741.0,76
5840,202210,도봉구,수요일,18,2251668.0,81
5841,202210,도봉구,목요일,18,1956249.0,76
5842,202210,도봉구,금요일,18,3593789.0,131
5843,202210,도봉구,토요일,18,3077860.0,109
5844,202210,도봉구,일요일,18,3607800.0,125
5845,202210,도봉구,월요일,19,2133597.0,80
5846,202210,도봉구,화요일,19,1589580.0,59
5847,202210,도봉구,수요일,19,1723960.0,64
5848,202210,도봉구,목요일,19,1833308.0,72
5849,202210,도봉구,금요일,19,2581130.0,100
5850,202210,도봉구,토요일,19,2363139.0,93
5851,202210,도봉구,일요일,19,2604586.0,95
5852,202210,도봉구,월요일,20,1313470.0,46
5853,202210,도봉구,화요일,20,1008630.0,37
5854,202210,도봉구,수요일,20,887998.0,39
5855,202210,도봉구,목요일,20,1193950.0,44
5856,202210,도봉구,금요일,20,2000270.0,79
5857,202210,도봉구,토요일,20,2074575.0,79
5858,202210,도봉구,일요일,20,1541927.0,62
5859,202210,도봉구,월요일,21,772090.0,32
5860,202210,도봉구,화요일,21,484870.0,19
5861,202210,도봉구,수요일,21,808616.0,29
5862,202210,도봉구,목요일,21,590800.0,23
5863,202210,도봉구,금요일,21,1154370.0,45
5864,202210,도봉구,토요일,21,1404686.0,55
5865,202210,도봉구,일요일,21,1193000.0,48
5866,202210,도봉구,월요일,22,422770.0,18
5867,202210,도봉구,화요일,22,477285.0,21
5868,202210,도봉구,수요일,22,271205.0,11
5869,202210,도봉구,목요일,22,498710.0,18
5870,202210,도봉구,금요일,22,920896.0,35
5871,202210,도봉구,토요일,22,707780.0,26
5872,202210,도봉구,일요일,22,759432.0,29
5873,202210,도봉구,월요일,23,266350.0,10
5874,202210,도봉구,화요일,23,388080.0,16
5875,202210,도봉구,수요일,23,379800.0,14
5876,202210,도봉구,목요일,23,305040.0,12
5877,202210,도봉구,금요일,23,470500.0,17
5878,202210,도봉구,토요일,23,583530.0,21
5879,202210,도봉구,일요일,23,284300.0,12
5880,202210,노원구,월요일,0,329100.0,14
5881,202210,노원구,화요일,0,97694.0,5
