,gu,address,food,name,rating,lat,lng
4355,은평구,서울 은평구 연서로27길 20-3,족발/보쌈,족발야시장 연신내점,3.75,37.6185432035548,126.917314369613
4356,용산구,서울 용산구 새창로 213,족발/보쌈,명품원조한방왕족발,4.45,37.5304718846843,126.967263079757
4357,중구,서울 중구 다산로 167,족발/보쌈,족황상제 약수점,4.37,37.5585963025119,127.012563903237
4358,강남구,서울 강남구 압구정로 216,족발/보쌈,대감왕족발,4.52,37.5280853233349,127.031024642567
4359,동대문구,서울 동대문구 왕산로2길 27,족발/보쌈,허브족발,4.52,37.575295905211,127.025833013506
4360,종로구,서울 종로구 사직로12길 1-5,한식,할매집,4.25,37.5756709915061,126.971439207623
4361,도봉구,서울 도봉구 방학로3길 124,족발/보쌈,족발야시장 쌍문점,4.23,37.6578655080405,127.038207163467
4362,서초구,서울 서초구 신반포로47길 61,족발/보쌈,두배족발 공원옆,4.32,37.5130662133216,127.018140701044
4363,동작구,서울 동작구 여의대방로 188,족발/보쌈,마왕족발 신길대방점,4.51,37.5035690131235,126.921943869949
4364,서초구,서울 서초구 남부순환로356길 33,족발/보쌈,소문난왕족발보쌈,4.45,37.483559952717,127.038220097756
4365,도봉구,서울 도봉구 노해로69길 15-15 1층,족발/보쌈,족발참잘하는집,4.31,37.6528238071177,127.049976589031
4366,서대문구,서울 서대문구 신촌역로 14 2대족발,족발/보쌈,2대족발,4.4,37.5578431601017,126.943056022365
4367,영등포구,서울 영등포구 여의대방로65길 12,족발/보쌈,진미족발,4.41,37.5196287135985,126.930031909349
4368,도봉구,서울 도봉구 해등로16길 26,족발/보쌈,도야족발 창동점,4.48,37.6556290632666,127.041487916229
4369,서대문구,서울 서대문구 통일로 477-1,족발/보쌈,족발야시장 홍제점,4.51,37.5906357530593,126.941746151765
4370,성북구,서울 성북구 보국문로 7-6 삼미여관,족발/보쌈,진흥왕족발,4.5,37.6052834134803,127.011106877904
4371,영등포구,서울 영등포구 당산로32길 6,족발/보쌈,돼순이네 본점,4.23,37.5263460378335,126.89745105869
4372,구로구,서울 구로구 경인로 661 신도림1차푸르지오,족발/보쌈,마포족발순대국,4.44,37.5090492151745,126.8869873429
4373,강서구,서울 강서구 공항대로59다길 8,족발/보쌈,대흥왕족발,4.35,37.5534361875302,126.86398006257
4374,구로구,서울 구로구 디지털로33길 12 우림이비지센터2차 104호,족발/보쌈,뽕족 구로디지털점,4.24,37.4865551001079,126.896162097676
4375,양천구,서울 양천구 목동중앙북로7가길 10 정목빌딩 제1층 105호,족발/보쌈,싸움의고수 등촌점,4.43,37.5487267108383,126.866859342763
4376,강서구,서울 강서구 등촌로51길 17 1층,족발/보쌈,만배아리랑보쌈 등촌점,4.59,37.5488545640771,126.862381356408
4377,강서구,서울 강서구 가로공원로 212 영진빌딩,야식,남부불닭발,4.2,37.5372170434174,126.839574016536
4378,강서구,서울 강서구 수명로 31,한식,김둘레순대국 수명산점,4.17,37.5497727833095,126.823146836052
4379,영등포구,서울 영등포구 당산로48길 4,족발/보쌈,송가네보쌈족발 본점,4.23,37.5341390322251,126.902954320783
4380,강서구,서울 강서구 곰달래로 203,족발/보쌈,수보쌈,4.38,37.5315090293931,126.855633832006
4381,양천구,서울 양천구 중앙로46길 3,족발/보쌈,이영후족발보쌈 신정네거리본점,4.39,37.522172733215,126.852545692143
4382,양천구,서울 양천구 목동동로 65 센타프라자 1층 108호,족발/보쌈,육감만족 양천구청점,4.38,37.5155950877917,126.862198355976
4383,금천구,서울 금천구 가산디지털1로 83,족발/보쌈,부자아줌마 가산본점,4.2,37.4732207718169,126.884298623646
4384,구로구,서울 구로구 고척로32길 11-10,족발/보쌈,거창족발,4.42,37.502065263626,126.850147193029
4385,강서구,서울 강서구 양천로 696,족발/보쌈,육감만족 염창점,4.26,37.5499915282084,126.873074153598
4386,양천구,서울 양천구 목동중앙북로 16 장우족발,족발/보쌈,가마솥장우왕족발,4.37,37.5483147206199,126.865302393826
4387,강서구,서울 강서구 수명로 68-35,족발/보쌈,송고집왕족발,4.52,37.5529862473925,126.82677164429
4388,강서구,서울 강서구 화곡로 220 화인빌딩 1층,족발/보쌈,화곡영양족발 딜리버리,4.45,37.5447271424983,126.844424243095
4389,양천구,서울 양천구 목동서로 155 지하1층 26호,족발/보쌈,산아래맛있는이야기,4.25,37.5299956155624,126.875071951863
4390,금천구,서울 금천구 독산로107길 14,족발/보쌈,명인가 독산본점,4.82,37.4782090273509,126.902906740534
4391,양천구,서울 양천구 신월로 292,족발/보쌈,유가네왕족발,4.19,37.520967247969,126.853386405411
4392,구로구,서울 구로구 부일로15길 25 1층,족발/보쌈,창신동족발,4.59,37.4940735188501,126.83326496664
4393,영등포구,서울 영등포구 양산로 16,족발/보쌈,민족앤쿡,4.68,37.5257075191966,126.88476990381
4394,금천구,서울 금천구 가산디지털1로 168 우림 라이온스밸리,족발/보쌈,족쟁이,4.31,37.479966429878,126.88263620024
4395,강서구,서울 강서구 월정로 154 1층,족발/보쌈,청년족발 화곡점,4.43,37.5326483175424,126.836923797121
4396,영등포구,서울 영등포구 국제금융로 86 롯데캐슬아이비 1층 128호 족발의장인 족장 여의도본점,족발/보쌈,족발의장인 족장 여의도본점,4.42,37.5202061193308,126.931800002781
4397,영등포구,서울 영등포구 영등포로50길 7-1,족발/보쌈,족발신선생 영등포점,4.56,37.5181500351521,126.909421001264
4398,금천구,서울 금천구 벚꽃로 244 벽산디지털밸리5차,족발/보쌈,만족오향족발 가산점,4.26,37.4767541059774,126.885806750581
4399,금천구,서울 금천구 시흥대로 196 1층 삼대족발 금천점,족발/보쌈,삼대족발 금천점,4.31,37.4514037545389,126.902238323181
4400,관악구,서울 관악구 신림로11길 20,족발/보쌈,한양왕족발,4.34,37.4695927960836,126.938724725639
4401,관악구,서울 관악구 신원로5길 19,족발/보쌈,가마족발,4.63,37.4820390240616,126.927643480699
4402,양천구,서울 양천구 목동동로 73,족발/보쌈,싸움의고수 양천구청점,4.31,37.5157733856226,126.862808387683
4403,영등포구,서울 영등포구 신길로 158-1,족발/보쌈,원할머니보쌈족발 신길점,4.32,37.5062571685783,126.911234777878
4404,관악구,서울 관악구 난곡로 366 1층 101호,족발/보쌈,구구족 신대방역점,4.21,37.4866504653066,126.913798991428
4405,관악구,서울 관악구 신림로65길 42,족발/보쌈,손가네한방족발 신림점,4.3,37.4848908059925,126.927057418795
4406,관악구,서울 관악구 신림로 307,족발/보쌈,싸움의고수 신림점,4.26,37.4818575745845,126.929756449926
4407,관악구,서울 관악구 남부순환로 1487,족발/보쌈,놀부보쌈&부대찌개 난곡점,4.27,37.4823809793114,126.915969053563
4408,구로구,서울 구로구 구일로 130 퀸즈파크 1층 105호,족발/보쌈,오풍미족발 구일점,5.0,37.4966766678027,126.872108458484
4409,관악구,서울 관악구 남부순환로208길 10,족발/보쌈,대만족,4.38,37.4816822008901,126.943269104752
4410,동작구,서울 동작구 상도로15길 104 1층,족발/보쌈,원할머니보쌈족발 상도점,4.75,37.5043047174318,126.936596286024
4411,관악구,서울 관악구 봉천로 411-1 1층 장군왕족발보쌈,족발/보쌈,장군왕족발보쌈,4.49,37.4831414946986,126.945611143749
4412,관악구,서울 관악구 남부순환로143길 29,한식,원조소문난순대국집,4.26,37.4826160742343,126.910478206356
4413,구로구,서울 구로구 디지털로 306,족발/보쌈,보쌈제복 구로디지털점,4.32,37.4859231683292,126.897336395657
4414,영등포구,서울 영등포구 당산로 51,족발/보쌈,토방골,4.31,37.5193411264515,126.894810839058
4415,금천구,서울 금천구 시흥대로63길 33,족발/보쌈,시골보쌈바지락칼국수,4.27,37.4550712319781,126.897759465115
4416,동작구,서울 동작구 여의대방로24길 137,족발/보쌈,상도고려왕족발보쌈애감자탕,4.26,37.499237382657,126.927676195719
4417,영등포구,서울 영등포구 신풍로 76 1층 2호 87족발,족발/보쌈,87족발,4.67,37.4998639663142,126.914494231576
4418,영등포구,서울 영등포구 국제금융로 78 홍우빌딩206,족발/보쌈,세호보쌈,3.84,37.5208724804701,126.931298156696
4419,관악구,서울 관악구 남부순환로163길 3,족발/보쌈,족발종점,4.64,37.4839935356807,126.921366801739
4420,동작구,서울 동작구 노량진로16길 31,족발/보쌈,장충왕족발보쌈,4.21,37.5122039413258,126.944142618559
4421,마포구,서울 마포구 월드컵로 95,족발/보쌈,족발천하 망원점,4.34,37.5571612041475,126.90875552122
4422,마포구,서울 마포구 광성로 28 지2층 105호,족발/보쌈,족발야시장 서강대점,4.89,37.5493039403598,126.936160304127
4423,마포구,서울 마포구 월드컵로3길 31-6,족발/보쌈,합정족발보쌈,4.46,37.5501304556067,126.910767910288
4424,마포구,서울 마포구 성지길 25 보광빌딩,족발/보쌈,각시보쌈,4.38,37.5475354241096,126.913463452025
4425,영등포구,서울 영등포구 신길로 108,한식,원조부안집 신풍점,4.47,37.502181737466,126.912436125445
4426,동작구,서울 동작구 보라매로5가길 16 보라매아카데미타워 2층 207호,족발/보쌈,원할머니보쌈족발 보라매점,4.29,37.4912751024086,126.924094714271
4427,영등포구,서울 영등포구 대방천로 155 두산위브센티움1.2층,족발/보쌈,대만족 신풍역점,4.49,37.4995976462214,126.908271474907
4428,관악구,서울 관악구 남부순환로 1741 1층,족발/보쌈,구구족 봉천역점,4.27,37.4825485048181,126.943612162197
4429,관악구,서울 관악구 은천로25길 63,족발/보쌈,원할머니보쌈족발 봉천현대시장점,4.69,37.488838388485,126.948629335961
4430,마포구,서울 마포구 양화로18안길 10,족발/보쌈,원할머니보쌈족발 홍대역점,4.16,37.5566395565112,126.925199145717
4431,마포구,서울 마포구 월드컵로25길 35,족발/보쌈,명성족발,4.44,37.5579771984078,126.905724434478
4432,동작구,서울 동작구 상도로60길 1,족발/보쌈,이모네참족발보쌈 본점,4.14,37.4949366052236,126.954383406586
4433,관악구,서울 관악구 은천로 92 상가2동 1층 104호,한식,홈쿡24 봉천점,4.51,37.4867772255744,126.945377054435
4434,마포구,서울 마포구 월드컵북로 400,족발/보쌈,시골보쌈&감자옹심이 상암점,4.35,37.5804510730532,126.88989352596
4435,구로구,서울 구로구 디지털로32나길 7,족발/보쌈,주왕족발,4.45,37.4836064527101,126.900017167728
4436,구로구,서울 구로구 경인로 661 대우푸르지오1차  2층  226호,족발/보쌈,한돈굴보쌈,4.48,37.5090492151745,126.8869873429
4437,구로구,서울 구로구 구로동로26길 86,한식,명성왕족발,4.41,37.490093802139,126.888829284701
4438,서대문구,서울 서대문구 연희맛로 23,한식,아가랑,4.25,37.5671545853414,126.929661150132
4439,구로구,서울 구로구 새말로 32,족발/보쌈,한돈보쌈 본점,4.35,37.5024955489722,126.884444139837
4440,영등포구,서울 영등포구 경인로 706 한양빌딩,족발/보쌈,오감만족,4.31,37.5109974343909,126.892563932322
4441,마포구,서울 마포구 도화4길 5,족발/보쌈,별빛보쌈,4.38,37.5414503007463,126.950439564913
4442,동작구,"서울 동작구 동작대로7길 74 1층101,102호",족발/보쌈,천하무족,4.54,37.4779306351813,126.978587691612
4443,동작구,서울 동작구 상도로 242,족발/보쌈,마왕족발 상도역점,4.37,37.5048568420954,126.94541364755
4444,용산구,서울 용산구 한강대로62길 40,족발/보쌈,삼각지왕족발,4.28,37.5331652697193,126.973453584456
4445,동작구,서울 동작구 만양로14길 7,족발/보쌈,고려왕족발,4.47,37.5114776176667,126.944858221793
4446,마포구,서울 마포구 도화길 24-1,족발/보쌈,왕가밀,4.35,37.5403743894095,126.948895319299
4447,동작구,서울 동작구 상도로 296-2 계경목장,족발/보쌈,족발슈퍼 서울상도점,4.08,37.5011765524644,126.948946135113
4448,관악구,서울 관악구 신림로59길 15-13,족발/보쌈,흥부보쌈,4.2,37.4827237847854,126.929421310082
4449,관악구,서울 관악구 은천로 28,족발/보쌈,족족이 참숯구이불족발 보쌈 본점,4.55,37.4859246736527,126.938380438094
4450,관악구,서울 관악구 남부순환로248길 15,족발/보쌈,명성왕족발,4.37,37.4753518868978,126.965721925992
4451,동작구,서울 동작구 사당로 196 거묵프리미엄 상가,족발/보쌈,놀부보쌈과돌솥밥 남성점,4.24,37.4849352560532,126.969895596347
4452,관악구,"서울 관악구 난우길 26-1 ,",족발/보쌈,달인족발보쌈,4.5,37.4753182044152,126.918361349771
4453,관악구,서울 관악구 신림동길 5,족발/보쌈,가장맛있는족발 신림점,4.34,37.4873368188626,126.928162340061
4454,용산구,서울 용산구 한강대로104길 72,족발/보쌈,후암족발,4.32,37.5499925583405,126.976161995917
4455,동작구,서울 동작구 흑석로9길 13,족발/보쌈,항아리된장족발,4.61,37.5076697361086,126.959392262499
4456,관악구,서울 관악구 난곡로 360 필지지상 103호,한식,육회지존 신대방역점,4.06,37.4861757097949,126.913902768683
4457,동작구,서울 동작구 양녕로 286-1,족발/보쌈,가야로스트보쌈 상도본점,4.3,37.50459168657,126.950768169858
4458,영등포구,서울 영등포구 도신로60길 8 1층,족발/보쌈,귀한,4.24,37.51120601062,126.916911161604
4459,동작구,서울 동작구 서달로14나길 3,족발/보쌈,정가네 고려왕족발,4.32,37.5077626715065,126.963964785595
4460,관악구,서울 관악구 남부순환로143길 28,한식,소문난순대국집,4.18,37.4825444352821,126.910824039311
4461,관악구,서울 관악구 조원로4길 33 대도빌딩,한식,왕족발순대국,4.36,37.4821060258489,126.9052936506
4462,마포구,서울 마포구 포은로 63,한식,망원꽃돼지,4.47,37.5529548179873,126.906238553093
4463,영등포구,서울 영등포구 영등포로37길 9-1,한식,해동집 영등포본점,4.37,37.5209635035129,126.905394444253
4464,영등포구,서울 영등포구 버드나루로 103 브라보,한식,시루향기 당산점,4.2,37.5273364146124,126.908176089852
4465,마포구,서울 마포구 마포대로 92 효성해링턴스퀘어 1층 15-2호,족발/보쌈,마실면가,4.09,37.5428436189268,126.95133595616
4466,영등포구,서울 영등포구 국회대로70길 7,족발/보쌈,장수집,4.17,37.5299948883491,126.919907178495
4467,용산구,서울 용산구 새창로 209,족발/보쌈,엄찌아고,4.31,37.5306746289878,126.967007530253
4468,관악구,서울 관악구 대학길 22,아시안/양식,스탠딩스테이크 서울대점,4.28,37.4697626008598,126.937794121574
4469,관악구,서울 관악구 양지길 2,한식,가마솥장우왕족발 신림점,4.38,37.4721622198812,126.933099185974
4470,마포구,서울 마포구 서강로20길 2,족발/보쌈,행당족발 신촌점,4.24,37.5542568370288,126.936197726522
4471,동작구,서울 동작구 동작대로27다길 2,족발/보쌈,구구족 이수역점,4.3,37.4874201893256,126.980373195776
4472,관악구,서울 관악구 청림길 3-1 1층,족발/보쌈,감성족발 관악점,4.56,37.4883603254389,126.958518493622
4473,관악구,서울 관악구 남현1길 42 1층,족발/보쌈,숙성원 족발보쌈,4.33,37.4757150068654,126.979865935882
4474,용산구,서울 용산구 이촌로58길 12,찜탕,마산아구찜,4.2,37.5206972198701,126.968393016347
4475,영등포구,서울 영등포구 63로 45 시범아파트 2동 1층,한식,본가성심집,4.33,37.5213527337159,126.937326091368
4476,영등포구,서울 영등포구 여의대방로53길 28 보성빌딩,한식,대박칠네,4.22,37.5121510251372,126.921720367776
4477,관악구,서울 관악구 난곡로26길 4,한식,부산식당,4.36,37.4702978455407,126.920444121755
4478,영등포구,서울 영등포구 영등포로 233,한식,잔치집,4.08,37.5197426381772,126.907432813074
4479,영등포구,서울 영등포구 영등포로50길 11,한식,호미불닭발영등포점,4.28,37.5179187383345,126.909408838012
4480,금천구,서울 금천구 독산로 136,족발/보쌈,대성숯불바베큐왕족발,4.4,37.4595006193821,126.905231291478
4481,금천구,서울 금천구 금하로 733,족발/보쌈,고가네 장충왕족발,4.48,37.4505956484532,126.911396767604
4482,금천구,서울 금천구 남부순환로124길 26,족발/보쌈,본족,4.14,37.4783793452924,126.902939871988
4483,관악구,서울 관악구 신원로 6,한식,명태랑족발이랑,4.33,37.4798462442318,126.928095118546
4484,영등포구,서울 영등포구 신길로 18,족발/보쌈,정다담족발 신길본점,4.5,37.4943256922025,126.909105563061
4485,영등포구,서울 영등포구 대방천로 231,족발/보쌈,조선존맛 족발보쌈,4.2,37.4986051475724,126.916604296201
4486,중구,서울 중구 명동3길 21,족발/보쌈,미쓰족발 서울명동점,4.3,37.5646398720281,126.983414104342
4487,중랑구,서울 중랑구 면목로43길 2 1층,족발/보쌈,더맛있는족발보쌈 사가정역점,4.38,37.5813734515695,127.087822395149
4488,강남구,서울 강남구 밤고개로36길 6,족발/보쌈,형제왕족발보쌈,4.36,37.4632303532064,127.107313539805
4489,송파구,서울 송파구 오금로13길 3-20,족발/보쌈,영동족발방이직영점,4.35,37.5140455265646,127.108032797947
4490,서초구,서울 서초구 방배중앙로 166,족발/보쌈,방배송이족발,4.33,37.4938392904425,126.986543666734
4491,관악구,서울 관악구 인헌길 9,족발/보쌈,깐족깐족 본점,4.6,37.4751656422829,126.967290497077
4492,서초구,서울 서초구 동산로2길 17,족발/보쌈,송이족발양재직영점,4.45,37.4691093841794,127.042177950878
4493,서초구,서울 서초구 서초대로73길 42 강남역리가스퀘어,족발/보쌈,가장맛있는족발 강남1호점,4.35,37.5012257817168,127.024441102142
4494,송파구,서울 송파구 충민로 5 송파한화오벨리스크 1층 상가 112호,족발/보쌈,조향족발,4.51,37.4801299358404,127.119636779683
4495,강남구,서울 강남구 헌릉로569길 13 라온 프라이빗시티 103호~104호,족발/보쌈,족발예찬 본점,4.3,37.4668160016853,127.100039368895
4496,관악구,서울 관악구 남현3길 75,족발/보쌈,족팔려족발보쌈 사당역본점,4.42,37.4756317103457,126.980686609163
4497,광진구,서울 광진구 능동로36길 13,족발/보쌈,돈수작 능동본점,4.44,37.5562580453573,127.079932599626
4498,강동구,서울 강동구 양재대로143길 7 1층,족발/보쌈,더맛있는족발보쌈 명일점,4.51,37.5514311200222,127.143470277345
4499,강동구,서울 강동구 동남로73길 31 1층 105호,족발/보쌈,골드족발,4.41,37.5526724241,127.154468163027
4500,서초구,서울 서초구 남부순환로358길 8,족발/보쌈,영동족발 본점,4.34,37.4845842002925,127.037999348618
4501,광진구,서울 광진구 동일로 114 1층,족발/보쌈,귀한족발 건대점,4.34,37.5427484102339,127.064579791515
4502,송파구,서울 송파구 석촌호수로12길 17,족발/보쌈,공씨네족발보쌈,4.42,37.5088526871614,127.084598303126
4503,송파구,"서울 송파구 백제고분로48길 10 104호, 105호",족발/보쌈,진본가족발보쌈,4.25,37.5113371982399,127.114258017881
4504,강남구,서울 강남구 논현로36길 21,족발/보쌈,오가네족발 본점,4.49,37.4851002589636,127.04359191129
4505,서초구,서울 서초구 서초대로78길 32 2층,족발/보쌈,오목집 강남역점,4.38,37.4949996682957,127.028000253814
4506,서초구,서울 서초구 남부순환로356길 15,족발/보쌈,양재족발,4.59,37.4843108450591,127.03796596878
4507,강남구,서울 강남구 논현로111길 20,한식,아바이왕순대,4.43,37.507513291852,127.031897409397
4508,광진구,서울 광진구 아차산로 621,한식,광나루순대,4.13,37.548381686825,127.107037163653
4509,강동구,서울 강동구 아리수로64길 34 1층,한식,숯불향기,4.3,37.5606853140119,127.153595892346
4510,강동구,서울 강동구 상일로3길 13,한식,상일동287,4.44,37.5485621960727,127.17241058713
4511,종로구,서울 종로구 창덕궁1길 8 천하보쌈,족발/보쌈,천하보쌈,4.44,37.579462509282,126.988835599173
4512,종로구,서울 종로구 북촌로5길 78,한식,황생가칼국수,4.31,37.5800790856895,126.980668605391
4513,종로구,서울 종로구 수표로20길 22,족발/보쌈,흥부가,4.52,37.5698919520509,126.990792701526
4514,종로구,서울 종로구 인사동8길 12-5,족발/보쌈,인사동마늘보쌈,4.57,37.5739729197215,126.986177884164
4515,강북구,서울 강북구 한천로140길 5-6,한식,수유다락,4.85,37.6405965185733,127.0268576543
4516,종로구,서울 종로구 수표로20길 16-15,족발/보쌈,전주집,4.27,37.5699290868233,126.990970866305
4517,중구,서울 중구 퇴계로42길 8,한식,홍탁집,4.4,37.5613952399373,126.996655461403
4518,마포구,서울 마포구 마포대로 68 마포아크로타워 지하 1층,한식,마포나루 아크로점,4.37,37.5413421541668,126.948897374412
4519,종로구,서울 종로구 삼청로 113-1 소선재,한식,소선재,4.43,37.5854770293057,126.981813549971
4520,성동구,서울 성동구 금호산2길 20-1,한식,김경자원조 손칼국수 보쌈,4.22,37.5487927251359,127.02183723442
4521,서대문구,서울 서대문구 통일로11길 3,한식,반하는보쌈앤밥상,4.38,37.5693125249545,126.962828113206
4522,중구,서울 중구 을지로33길 7,한식,다오리식당,4.19,37.56706768967,127.000112738174
4523,종로구,서울 종로구 종로7길 29-17,한식,두림,4.18,37.5718530259176,126.981352750818
4524,종로구,서울 종로구 경희궁길 6 산채향,한식,산채향,4.3,37.5708107342714,126.972107225645
4525,중구,서울 중구 퇴계로41길 7,한식,충무로청국장,4.33,37.5620999674191,126.995667451816
4526,강북구,서울 강북구 도봉로6길 8 1층,아시안/양식,대동집 미아사거리점,4.95,37.6125320262238,127.030626358361
4527,종로구,서울 종로구 삼일대로17길 46 2층 우정낙지,한식,우정낙지,4.32,37.569327957614,126.984936547694
4528,종로구,서울 종로구 인사동길 30-12,한식,인사동두부마을,4.21,37.5736038916122,126.986344357587
4529,중구,서울 중구 세종대로 15 화남빌딩,한식,숭례회관,4.22,37.5583500392673,126.973243309082
4530,종로구,서울 종로구 자하문로1길 50-1 1층,한식,더삼겹185,4.31,37.5770099710907,126.96968004129
4531,중구,서울 중구 남대문로 25-18 1층 북촌손두부,한식,북촌손두부,4.38,37.5613374482326,126.97839214702
4532,강북구,서울 강북구 오패산로77길 3,회,굴마을낙지촌 수유점,4.36,37.6371625299445,127.026347034038
4533,강북구,서울 강북구 도봉로 62 롯데백화점 8층,찜탕,정순화황토방청국장 롯데백화점 미아점,4.27,37.6145929759749,127.030517678336
4534,도봉구,서울 도봉구 도봉로109길 16 1층,족발/보쌈,흥부네한방족발,4.6,37.6469338222413,127.032392169018
4535,강북구,서울 강북구 월계로7길 49-1 아씨네 족발,족발/보쌈,아씨네족발 미아점,4.87,37.6124466480887,127.033480693704
4536,중구,서울 중구 소공로 46,한식,녹우,4.5,37.5594119017486,126.983219915695
4537,서대문구,서울 서대문구 충정로 66,한식,남길,4.49,37.5643620243788,126.965882429835
4538,중구,서울 중구 남대문시장길 73,한식,강릉집 남대문점,4.37,37.5608527250293,126.980000257041
4539,강북구,서울 강북구 한천로 1054,족발/보쌈,원할머니보쌈족발 수유역점,4.12,37.6411090971589,127.025603799263
4540,마포구,서울 마포구 마포대로 63-8,한식,산채정원,4.4,37.5422597095372,126.947815454166
4541,마포구,서울 마포구 마포대로12길 28 101호,찜탕,이화수전통육개장 서울공덕점,4.36,37.5476992313011,126.954598304981
4542,성북구,서울 성북구 솔샘로1길 19 그린존,한식,보리보리옥선이시골밥상,4.27,37.6082799327366,127.003908826541
4543,성동구,서울 성동구 행당로17길 23-1,족발/보쌈,마왕족발 왕십리점,4.39,37.5604336813264,127.032840003771
4544,강북구,서울 강북구 4.19로 51,찜탕,육대장 수유점,4.32,37.646565022431,127.008819031512
4545,중구,서울 중구 동호로24길 33,한식,닭한마리돼지한근,4.59,37.560735642431,127.0052163024
4546,종로구,서울 종로구 종로 33 그랑서울 2층,한식,봉우리 종각식객촌점,4.29,37.5709617749066,126.981437983842
4547,성북구,서울 성북구 동소문로20길 16-12,족발/보쌈,아라네왕족발보쌈,4.26,37.5918498804054,127.01604164202
4548,중구,서울 중구 남대문로5길 25,한식,한가람 본점,4.53,37.5625153279648,126.978928412409
4549,서대문구,서울 서대문구 경기대로 26-26 어바니엘충정로 B1층,한식,어반할미,4.63,37.5610226183,126.962192415514
4550,종로구,서울 종로구 수표로 121-1 1층,한식,만복국수집 종로3가점,4.23,37.5720861520247,126.988781459495
4551,동대문구,서울 동대문구 회기로 158,족발/보쌈,회기왕족발보쌈,4.25,37.5908543341504,127.053494637496
4552,성북구,서울 성북구 고려대로8길 35 1층,한식,한상차림밥상,4.36,37.5843489080074,127.021834936159
4553,강남구,서울 강남구 논현로 420,한식,육시리 역삼직영점,4.3,37.4978572977128,127.038840424582
4554,광진구,서울 광진구 천호대로112길 34 1층,족발/보쌈,정원마늘보쌈,4.39,37.5548489043232,127.080831267984
4555,강남구,서울 강남구 학동로28길 5,족발/보쌈,유장원보쌈,4.14,37.513330335079,127.030269068815
4556,서초구,서울 서초구 서초대로56길 9,한식,마음은콩밭에,4.23,37.4941383908984,127.017190766656
4557,강남구,서울 강남구 삼성로 771 백암빌딩,한식,담미온 청담점,4.29,37.5233175038411,127.047513888497
4558,강남구,서울 강남구 선릉로158길 10 한나빌딩 지하2층,한식,오통영 청담점,4.39,37.5254318588233,127.04084203546
4559,강남구,서울 강남구 선릉로157길 29 1층,한식,모퉁이집,4.83,37.5262424846195,127.037319859812
4560,강남구,서울 강남구 삼성로100길 8 1층 담미온,한식,담미온 삼성중앙역점,4.5,37.5094886664761,127.056064713421
4561,강남구,서울 강남구 언주로85길 7 서원빌딩,한식,두릉도원 북촌순두부보쌈,4.26,37.5010063349599,127.042696540725
4562,송파구,서울 송파구 송파대로 558 월드타워빌딩,한식,한국교자 잠실점,4.33,37.5150948546972,127.099711730295
4563,강남구,서울 강남구 논현로153길 27 1층,한식,행복한만두 신사본점,4.25,37.5207570650343,127.025987726283
4564,동대문구,서울 동대문구 고미술로 81,한식,장안순대국밥,4.34,37.5656002424883,127.055721897581
4565,서초구,서울 서초구 사평대로55길 18,한식,새벽집,4.48,37.5048350165747,127.0227028482
4566,중랑구,서울 중랑구 봉화산로56길 25,족발/보쌈,원할머니보쌈족발 신내점,4.27,37.6071407314722,127.099400720569
4567,강남구,서울 강남구 논현로149길 73 2층,한식,정원문어보쌈,4.31,37.516483087433,127.022832159729
4568,강남구,서울 강남구 개포로 621 SH공사 지하1층 석배,한식,석배,4.39,37.4941313928275,127.078783141187
4569,성동구,서울 성동구 마조로1가길 13 1층,한식,대동집 한양대점,4.59,37.5605046515386,127.040212532213
4570,성북구,서울 성북구 종암로3길 3 유승빌딩1층,한식,수한사우손두부,4.21,37.5933462064766,127.035888931266
4571,광진구,서울 광진구 천호대로 647 1층 6호,한식,칼국,4.6,37.5532471208621,127.089558340012
4572,광진구,서울 광진구 능동로 68 이튼타워리버1차 1층 112호-113호,한식,오봉집 건대점,4.19,37.5368854642068,127.069736988535
4573,강남구,서울 강남구 논현로167길 11,찜탕,찌개애감동 압구정점,4.35,37.5244576611004,127.027197088046
4574,송파구,서울 송파구 올림픽로35가길 16 잠실홈플러스  4층,한식,명동칼국수샤브샤브 잠실점,4.3,37.5162517087896,127.103006473255
4575,송파구,서울 송파구 백제고분로41길 8,한식,큰맘할매순대국 석촌역점,4.23,37.5069695938017,127.108510287751
4576,중랑구,서울 중랑구 망우로 353 상봉 프레미어스 엠코,한식,명동칼국수샤브샤브 상봉점,4.23,37.5983328190955,127.091624142481
4577,노원구,서울 노원구 석계로 21,족발/보쌈,족발야시장 석계역점,4.34,37.6166660956772,127.06412977883
4578,중구,서울 중구 다산로44길 53,족발/보쌈,구구족 신당역점,4.36,37.5652386068881,127.019933228916
4579,성동구,서울 성동구 마조로 7 1층 더진국 한양대점,한식,더진국수육국밥 한양대점,4.5,37.5585875213707,127.040443630196
4580,동대문구,서울 동대문구 회기로 152,족발/보쌈,가장맛있는족발 경희대점,4.45,37.5910683173807,127.053100873006
4581,마포구,서울 마포구 삼개로 11,한식,마포나루 도화본점,4.42,37.539367295599,126.947760216592
4582,중구,서울 중구 마른내로2길 32,족발/보쌈,팔도보쌈,4.26,37.5632241810249,126.991450222257
4583,서초구,"서울 서초구 반포대로30길 63 영서빌딩 1, 2층",한식,락희옥 서초교대역점,4.12,37.4926574149115,127.01201131661
4584,종로구,서울 종로구 수표로20길 33,한식,화통본가,4.27,37.5700521010732,126.991349829833
